Date,Open,High,Low,Close,Volume
1999-03-10,44.22929434618722,44.25632936718122,43.49934877934917,44.17522430419922,5232000
1999-03-11,44.49965393122163,44.756486684773634,43.52639297039297,44.39151382446289,9688600
1999-03-12,44.22929120391198,44.25632622298527,42.95864530746707,43.31010055541992,8743600
1999-03-15,43.63452403522232,44.60778479437226,43.17492867673485,44.553714752197266,6369000
1999-03-16,44.74294865604772,45.12143885615931,44.2563183987614,44.932193756103516,4905800
1999-03-17,44.93220836292613,44.98627840909091,44.47261297052557,44.6077880859375,3965000
1999-03-18,44.553720989068545,45.49994685958881,44.540203476632534,45.4729118347168,4848400
1999-03-19,46.06767044858717,46.06767044858717,44.283359269240485,44.310394287109375,7160400
1999-03-22,44.499648543623515,44.60778863728967,43.68859784112734,43.76970291137695,5024800
1999-03-23,43.526367817584436,43.688577883985374,42.14758225317649,42.22868728637695,10962400
1999-03-24,42.60719048939991,43.68859126324255,41.95835002509433,43.661556243896484,8447000
1999-03-25,44.33741297203437,45.2566032409668,44.04678663700427,45.2566032409668,8133800
1999-03-26,44.87813673157623,45.39180215199789,44.580751488174215,44.769996643066406,8256200
1999-03-29,45.31069287386808,46.419128678061746,45.04034267772328,46.392093658447266,5113800
1999-03-30,46.33801908448269,46.71650932204556,45.87842379601349,46.06766891479492,4940600
1999-03-31,46.824656029270116,46.87872607087436,45.25662482274721,45.39179992675781,8256600
1999-04-01,46.71651057240008,46.77058060778481,45.581039829320915,46.33802032470703,8715800
1999-04-05,47.088222626630255,48.08175911667111,46.79759630641422,48.0141716003418,5697200
1999-04-06,47.960136853030775,48.6360125133046,47.55461145686648,48.108829498291016,7522400
1999-04-07,48.55490274337257,48.663042838569396,46.58134600603059,47.60867691040039,11923600
1999-04-08,47.527545505577415,48.21693823048766,46.55428518805706,47.98714065551758,7952400
1999-04-09,47.906044262654305,48.39267450911468,47.77086919419309,48.2845344543457,4946800
1999-04-12,47.149074378115756,48.284545206029094,47.09500433869131,47.96012496948242,10934000
1999-04-13,48.25750099182129,48.365641050066266,46.93278527832031,47.311275482177734,9962200
1999-04-14,47.90605384781516,47.96012388601811,45.42559084525475,45.68918228149414,21253800
1999-04-15,45.85139781553288,46.38533950589654,44.22929647771921,46.31099319458008,17650600
1999-04-16,46.20283524587222,46.20283524587222,44.715909594308165,44.959224700927734,17274000
1999-04-19,45.25663061773739,45.63512095743173,42.397676801831935,42.85051345825195,19460600
1999-04-20,42.66125158348766,44.175212349441594,42.25572637832143,43.82375717163086,17413600
1999-04-21,44.22929217267359,46.01360347059318,43.634521740033726,45.986568450927734,10940400
1999-04-22,46.41911700444694,47.36534245299419,46.11497311027103,47.230167388916016,13630600
1999-04-23,46.986854044596356,48.20342966715495,46.50022379557292,47.85197448730469,7064400
1999-04-26,48.176394778457976,49.31186536246203,48.02094344850504,48.953651428222656,5421000
1999-04-27,49.31186185228109,49.555176960104845,47.58837983852949,48.203426361083984,16482800
1999-04-28,47.797905242955366,47.9601153286215,46.34477322552954,46.55429458618164,7676800
1999-04-29,46.33800273868462,46.60835281300601,45.20253242653483,46.1757926940918,19148200
1999-04-30,46.82464165546091,47.06795676798929,44.82405073022759,46.47318649291992,15295200
1999-05-03,46.33801371256511,46.527258809407556,45.4526170094808,46.22987365722656,11109800
1999-05-04,46.310981804886815,47.04092722738066,45.22958117897002,45.49993133544922,15428400
1999-05-05,45.52696477940613,46.87871551513672,44.14817902896093,46.87871551513672,12642600
1999-05-06,46.44616396508482,46.851689261636785,44.74295771956658,45.17551803588867,15173400
1999-05-07,45.581040914079786,45.95953117078033,44.60778025399267,45.82435607910156,16430400
1999-05-10,46.12173309504429,46.594845831951254,45.58103282429348,46.28394317626953,10604200
1999-05-11,46.662445489533546,47.257215941891445,46.39209528391632,47.01390075683594,8800800
1999-05-12,47.2301604085573,48.149350708437645,45.8513749587368,47.98714065551758,12507400
1999-05-13,48.3656313925742,48.44673642006315,46.878705888610206,47.09498596191406,9864000
1999-05-14,46.175803883721635,46.7165041633905,45.851383715920306,46.20283889770508,12205400
1999-05-17,45.797319997948364,47.17610590107432,45.34448345133347,47.03417205810547,9906800
1999-05-18,46.9868560861495,47.25720623624242,46.28394569590791,46.82464599609375,9267800
1999-05-19,47.01389258434669,47.500522869866096,46.28394715606759,47.473487854003906,7985600
1999-05-20,47.574865202414415,47.574865202414415,46.09469820719794,46.169044494628906,5997200
1999-05-21,46.31097174705343,46.44614679593567,45.499921453760024,45.74323654174805,10958600
1999-05-24,45.824344790003536,45.90544982503009,44.28334912449899,44.58073425292969,9569800
1999-05-25,44.52667435075048,45.175514778448125,42.931608299327124,43.120853424072266,17771200
1999-05-26,43.68857558873704,44.49962587813191,42.336825106412256,44.32389831542969,26772000
1999-05-27,44.14818063440195,44.92543733571184,43.58044530474951,44.283355712890625,23334800
1999-05-28,44.55371790247278,45.25662850044869,43.985982419492245,45.01331329345703,12969800
1999-06-01,44.93218312743841,45.14846319062704,43.76967778779951,44.01299285888672,6960200
1999-06-02,43.985979255899785,44.986275034921476,42.88430214792319,44.75647735595703,11996600
1999-06-03,45.09439215940587,45.09439215940587,43.85078182407454,44.121131896972656,11147800
1999-06-04,44.44558088958051,45.628363227730844,44.44558088958051,45.4729118347168,12987200
1999-06-07,45.79055668936959,46.70974720003442,45.68917538304626,46.41912078857422,11491800
1999-06-08,46.52724861272632,46.74352867600453,45.02004692175625,45.2566032409668,8134800
1999-06-09,45.41884407733779,46.14203102916444,45.391809051101276,46.013614654541016,8384400
1999-06-10,45.52696457022544,45.79731471612939,44.93895300288435,45.486412048339844,9392400
1999-06-11,45.797315515807114,45.844626792166416,44.391494732559195,44.797019958496094,16567600
1999-06-14,44.95924114407383,44.95924114407383,43.85080525296918,43.952186584472656,14136800
1999-06-15,44.06032886851917,44.87137956099077,43.931912508877836,44.6077880859375,9147800
1999-06-16,45.716227358674985,46.899009704589844,45.66215730857602,46.899009704589844,15060200
1999-06-17,46.283947656472705,47.635698464196786,46.283947656472705,47.41941833496094,16278200
1999-06-18,46.98687110234064,47.770886788167964,46.90576603139299,47.635711669921875,5392800
1999-06-21,47.96012485965024,49.0888369300507,47.87901980069932,49.06180191040039,10565200
1999-06-22,48.771171474456786,49.39297687573867,47.58163070678711,47.58163070678711,10862800
1999-06-23,47.588385230827086,48.446746958467344,47.28424131158448,48.33184814453125,9607000
1999-06-24,48.31155973726442,48.33859474551135,47.14905438264642,47.372093200683594,14988800
1999-06-25,47.68976568603515,48.068255889892576,46.87871524919782,47.311275482177734,8635600
1999-06-28,47.71679215214287,48.500807433962784,47.32478451123292,48.43321990966797,7666200
1999-06-29,48.39268579356996,49.28484145345142,48.149370613602294,49.09559631347656,9000400
1999-06-30,49.142907929782496,51.85316870269445,48.56165499594103,49.852577209472656,19467600
1999-07-01,50.01477838172574,50.474373642530786,49.14965789079859,50.19050598144531,6822600
1999-07-02,50.17699195374834,50.879902401376285,50.17699195374834,50.82583236694336,3302000
1999-07-06,51.09618180824297,51.60984712800837,50.231061269690706,50.50141143798828,8794800
1999-07-07,50.47438326396769,50.79880350990642,50.12292799753406,50.582523345947266,10520000
1999-07-08,50.58251690763964,51.467913716151244,50.33920175415554,51.258392333984375,11225000
1999-07-09,51.44764775408155,51.826138068614995,51.06915743954811,51.77206802368164,4206800
1999-07-12,51.96131198512601,52.23166220357099,51.20433137348005,51.50171661376953,7816200
1999-07-13,51.258392333984375,51.4476374533609,50.85286707817754,51.258392333984375,6230000
1999-07-14,51.77206551071952,52.23166087034471,51.04211993955011,52.130279541015625,6909400
1999-07-15,52.31275657465623,52.61014175415039,52.02213014924147,52.61014175415039,6539800
1999-07-16,52.637183533181,53.394164087330495,52.61690726833771,53.096778869628906,4913800
1999-07-19,53.313048829757626,53.313048829757626,52.34654705710862,52.556068420410156,6833000
1999-07-20,51.91397904507804,51.98832532414273,50.39325970057308,50.52843475341797,14837400
1999-07-21,50.63660678315087,51.21110112065325,50.231081368443306,50.77178192138672,10980400
1999-07-22,50.77176080898352,50.77176080898352,49.338904939507415,49.480838775634766,15148400
1999-07-23,49.85258393149785,50.06210536613402,49.04153321677716,49.555198669433594,12115000
1999-07-26,48.87931581364915,49.42001620981784,48.257510358055164,48.33861541748047,10720000
1999-07-27,49.31189727783203,50.068878157097,48.892854291096064,49.31189727783203,13732800
1999-07-28,49.906653587688986,50.55549415437617,49.264571776904795,50.278385162353516,10161800
1999-07-29,49.33891809903658,49.74444345327524,48.71711255587064,49.20374298095703,13033800
1999-07-30,49.4200101670213,49.96071049707624,48.886068591092055,48.96041488647461,10947400
1999-08-02,49.04153272136634,50.014793569199405,48.636007368102554,48.825252532958984,9642400
1999-08-03,49.49437350437504,49.50113226082791,47.7979256347044,48.50759506225586,13005000
1999-08-04,48.50757862338449,48.87255134815288,47.588388057301124,47.62894058227539,13227600
1999-08-05,47.63571853733609,48.38594055175781,46.50024738037348,48.38594055175781,18695200
1999-08-06,48.04122519957686,48.93338076040187,47.527559876677614,47.86549758911133,12392200
1999-08-09,48.04120885352177,48.17638389250185,47.15581234820222,47.25043487548828,7983400
1999-08-10,47.12203116119596,47.46672760256443,45.797315425740656,46.82464599609375,16767200
1999-08-11,47.66272086947907,48.446736130519845,46.946293130941804,48.365631103515625,13101400
1999-08-12,48.55488148857565,48.87930163215188,47.689761105705706,47.79790115356445,12715000
1999-08-13,48.79821116749833,49.933682009068924,48.717106107386144,49.87961196899414,14342600
1999-08-16,49.852583540465055,50.4473540599283,49.52816325712146,50.278385162353516,11470600
1999-08-17,50.71767982740081,50.77174984853876,49.60924439407275,50.52843475341797,11408400
1999-08-18,50.28513264346433,50.90693804712007,49.771467310009584,49.96071243286133,7035200
1999-08-19,49.50111517639829,49.85257039064906,49.0482786503444,49.36594009399414,10157800
1999-08-20,49.420014061118074,50.14995956420899,49.14966387478811,50.149959564208984,6920800
1999-08-23,50.60955485281151,51.74502563476562,50.49465602368521,51.745025634765625,9652000
1999-08-24,51.36654709804596,52.66422828789133,51.26516575508929,52.096492767333984,13891400
1999-08-25,52.420906107600146,53.42120189201541,51.85317066239148,53.20492172241211,11352000
1999-08-26,53.20492364873321,53.394168803987846,52.23842160582558,52.31952667236328,9753000
1999-08-27,52.71151537735925,52.7182741304529,51.66390864784384,51.7990837097168,9635400
1999-08-30,52.0153824183725,52.17759255065433,50.93398153649366,51.069156646728516,10141600
1999-08-31,51.42061404083412,51.96131450393437,50.285143068323585,51.63689422607422,14590400
1999-09-01,51.96130611823703,52.44793645649315,51.636885892732955,52.00861740112305,10752000
1999-09-02,51.04211062817879,52.09647626085833,50.93397056328858,51.82612609863281,14583200
1999-09-03,53.31305603636173,54.22548790310981,53.12381090844361,54.2052116394043,14195400
1999-09-07,54.09705860390214,54.637758839823206,53.88077850953372,53.961883544921875,9009000
1999-09-08,53.63748564170423,54.178186101802055,52.7993999285526,53.23196029663086,14303400
1999-09-09,53.258984278725215,54.124104835537,52.988634104721534,53.988929748535156,12677600
1999-09-10,54.71890367564589,55.1447054211456,54.097097952059,54.61076354980469,10251000
1999-09-13,54.556672190031016,54.66481227365843,53.66451650010484,53.955142974853516,7240800
1999-09-14,53.745622493505806,54.63101944353715,53.637482408005795,54.25252914428711,10022600
1999-09-15,54.928404323938416,54.928404323938416,53.150851680011286,53.20492172241211,16096000
1999-09-16,53.17787551879883,53.66450579807609,52.07619863654613,53.17787551879883,15371000
1999-09-17,53.664502212584665,54.88107782949464,53.583397171457335,54.7729377746582,14506400
